"_id","Al","B","C","Co","Cr","Fe","Hf","Mo","Nb+Ta","Ni","Pt","Re","Si","Ta","Ti","W","Y","Zr","低温施加载荷/工作能力（应力乘以变形应变）","低温施加载荷/温度","力学性能/应变","加压/压强","加热/温度","固溶处理油淬/时间","固溶处理油淬/温度","均匀化处理/时间","均匀化处理/温度","备注","应变测试/冲击速率","应变测试/应变位置","应变测试/径向位置","应变测试/时间","应变测试/长轴位置","持续时间/持续时间","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效处理/时间","时效处理/温度","时效处理/空冷","时效处理空冷/时间","时效处理空冷/温度","材料牌号","样品中位置/样品中位置","样品尺寸/d1","样品尺寸/d4","样品尺寸/d5","样品尺寸/样品d0","样品尺寸/模锻前RCS齿轮直径","样品尺寸/模锻后RCS齿轮直径","模锻/模锻","热加工/应变速率","热加工/时间","热加工/温度","热加工前处理/时间","热加工前处理/温度","热处理1/冷却速率","热处理1/时间","热处理1/温度","热处理2/冷却速率","热处理2/时间","热处理2/温度","热处理3/冷却速率","热处理3/时间","热处理3/温度","热处理4/冷却速率","热处理4/时间","热处理4/温度","热处理5/时间","热处理5/温度","第一次轧制/温度","第二次轧制/温度","等温蠕变实验/压力","等温蠕变实验/温度","等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/1min）","蠕变测试/初始压力","蠕变测试/初始温度","蠕变测试/时间","蠕变测试/测试温度","非等温蠕变实验/第一段时间","非等温蠕变实验/第一段温度","非等温蠕变实验/第三段时间","非等温蠕变实验/第三段温度","非等温蠕变实验/第二段时间","非等温蠕变实验/第二段温度","非等温蠕变实验/第四段时间","非等温蠕变实验/第四段温度","非等温蠕变实验/蠕变寿命","非等温蠕变实验/蠕变寿命/参考寿命","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/10min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/11min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/12min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/13min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/14min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/15min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/16min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/17min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/18min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/19min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/1min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/20min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/21min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/22min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/23min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/24min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/25min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/26min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/27min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/28min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/29min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/2min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/30min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/31min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/32min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/33min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/34min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/35min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/3min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/4min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/5min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/6min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/7min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/8min）","非等温蠕变实验/蠕变寿命/相对工艺寿命（工艺1050℃/15min+1100℃/1min+1050℃/15min+1150℃/9min）"
"ObjectId(""5b4d5696e6b1a819a85d9ee1"")","5.64",,,"9.7","6.4wt.%",,"0.1","0.6",,"balance",,"2.9",,"6.5","1.05","6.4",,,,,"1.99E-1%",,,,,,,"",,,,,,,"Huron E S, Reed R C, Hardy M C, et al. Effect of the Prior Microstructure Degradation on the High Temperature/Low Stress Non-Isothermal Creep Behavior of CMSX-4®; Ni-Based Single Crystal Superalloy[M]// Superalloys 2012. John Wiley & Sons, Inc. 2012:265-274.","10.11961/mater0203.MGI.20171221.ds.0027","尹海清","摘录","杨国强","2018-01-08","20h","871℃","",,,"CMSX-4®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120Mpa","1050℃","9.04572564612326100%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d569be6b1a819a85d9ee3"")","5.64",,,"9.7","6.4wt.%",,"0.1","0.6",,"balance",,"2.9",,"6.5","1.05","6.4",,,,,"1.99E-1%",,,,,,,"",,,,,,,"Huron E S, Reed R C, Hardy M C, et al. Effect of the Prior Microstructure Degradation on the High Temperature/Low Stress Non-Isothermal Creep Behavior of CMSX-4®; Ni-Based Single Crystal Superalloy[M]// Superalloys 2012. John Wiley & Sons, Inc. 2012:265-274.","10.11961/mater0203.MGI.20171221.ds.0027","尹海清","摘录","杨国强","2018-01-08","20h","871℃","",,,"CMSX-4®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120Mpa","1050℃","4.91053677932406100%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d56a4e6b1a819a85d9ee7"")","5.64",,,"9.7","6.4wt.%",,"0.1","0.6",,"balance",,"2.9",,"6.5","1.05","6.4",,,,,"6.64E-2%",,,,,,,"",,,,,,,"Huron E S, Reed R C, Hardy M C, et al. Effect of the Prior Microstructure Degradation on the High Temperature/Low Stress Non-Isothermal Creep Behavior of CMSX-4®; Ni-Based Single Crystal Superalloy[M]// Superalloys 2012. John Wiley & Sons, Inc. 2012:265-274.","10.11961/mater0203.MGI.20171221.ds.0027","尹海清","摘录","杨国强","2018-01-08","20h","871℃","",,,"CMSX-4®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120Mpa","1050℃","0.516898608349901100%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d56cce6b1a819a85d9ef7"")","5.64",,,"9.7","6.4wt.%",,"0.1","0.6",,"balance",,"2.9",,"6.5","1.05","6.4",,,,,"1.33E-1%",,,,,,,"",,,,,,,"Huron E S, Reed R C, Hardy M C, et al. Effect of the Prior Microstructure Degradation on the High Temperature/Low Stress Non-Isothermal Creep Behavior of CMSX-4®; Ni-Based Single Crystal Superalloy[M]// Superalloys 2012. John Wiley & Sons, Inc. 2012:265-274.","10.11961/mater0203.MGI.20171221.ds.0027","尹海清","摘录","杨国强","2018-01-08","20h","871℃","",,,"CMSX-4®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120Mpa","1050℃","3.74751491053678100%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d56d1e6b1a819a85d9ef9"")","5.64",,,"9.7","6.4wt.%",,"0.1","0.6",,"balance",,"2.9",,"6.5","1.05","6.4",,,,,"6.64E-2%",,,,,,,"",,,,,,,"Huron E S, Reed R C, Hardy M C, et al. Effect of the Prior Microstructure Degradation on the High Temperature/Low Stress Non-Isothermal Creep Behavior of CMSX-4®; Ni-Based Single Crystal Superalloy[M]// Superalloys 2012. John Wiley & Sons, Inc. 2012:265-274.","10.11961/mater0203.MGI.20171221.ds.0027","尹海清","摘录","杨国强","2018-01-08","20h","871℃","",,,"CMSX-4®",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120Mpa","1050℃","2.19681908548708100%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5e8ee6b1a819a85da1e9"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"8.39%","275Mpa","950℃",,,,,"",,,,,,"188.777h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5e93e6b1a819a85da1eb"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"3.87%","275Mpa","950℃",,,,,"",,,,,,"115.203h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5e98e6b1a819a85da1ed"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"9.76%","275Mpa","950℃",,,,,"",,,,,,"200.804h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5e9ce6b1a819a85da1ef"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"7.25%","275Mpa","950℃",,,,,"",,,,,,"176.982h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ea1e6b1a819a85da1f1"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"12.87%","275Mpa","950℃",,,,,"",,,,,,"225.261h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ea6e6b1a819a85da1f3"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"5.56%","275Mpa","950℃",,,,,"",,,,,,"148.738h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5eabe6b1a819a85da1f5"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"4.96%","275Mpa","950℃",,,,,"",,,,,,"137.521h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5eb0e6b1a819a85da1f7"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"11.62%","275Mpa","950℃",,,,,"",,,,,,"218.641h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5eb5e6b1a819a85da1f9"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"4.36%","275Mpa","950℃",,,,,"",,,,,,"126.305h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ec8e6b1a819a85da201"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"14.02%","275Mpa","950℃",,,,,"",,,,,,"231.765h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ed2e6b1a819a85da205"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"6.32%","275Mpa","950℃",,,,,"",,,,,,"160.128h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5edce6b1a819a85da207"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"7.55%","850Mpa","600℃",,,,,"",,,,,,"373.074h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ee1e6b1a819a85da209"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"2.89%","275Mpa","950℃",,,,,"",,,,,,"87.7107h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ee9e6b1a819a85da20b"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"15.58%","850Mpa","600℃",,,,,"",,,,,,"413.316h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5eeee6b1a819a85da20d"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"2.07%","275Mpa","950℃",,,,,"",,,,,,"65.6818h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ef3e6b1a819a85da20f"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"1.03%","275Mpa","950℃",,,,,"",,,,,,"32.8409h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5ef8e6b1a819a85da211"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"3.32%","275Mpa","950℃",,,,,"",,,,,,"104.044h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5efde6b1a819a85da213"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"8.59%","850Mpa","600℃",,,,,"",,,,,,"390.044h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5f02e6b1a819a85da215"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"0.82%","275Mpa","950℃",,,,,"",,,,,,"16.7385h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5f06e6b1a819a85da217"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"1.25%","275Mpa","950℃",,,,,"",,,,,,"43.653h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5f0ce6b1a819a85da219"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"0.55%","275Mpa","950℃",,,,,"",,,,,,"11.159h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ObjectId(""5b4d5f11e6b1a819a85da21b"")","5.5",,"0.007","9.5","6.4","0.1","0.08","0.6",,"60.5wt.%",,"2.9",,"6.3","0.9","6.3","[0.005-0.015]",,,,"2.50%","275Mpa","950℃",,,,,"",,,,,,"82.0156h","M. Marchionni,D. Goldschmidt,M. Maldini.HIGH TEMPERATURE MECHANICAL PROPERTIES OF CMSX4+YTTRIUM SINGLE-CRYSTAL NICKEL-BASE SUPERALLOY.Supperalloys.1992:775-784.","10.11961/mater0203.MGI.20171221.ds.0016","尹海清","摘录","张国飞","2018-01-08",,,,,,"CMSX4+Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
